id,cd_orgao,nr_licitacao,ano_licitacao,vl_licitacao,indicador1,indicador2
658,70700,1,2016,4100.00,0.731707,0
659,63400,13,2016,82439.02,0.835942,0
660,63400,69,2016,42528.66,0.483204,0
661,63400,45,2016,29668.62,1.0,0
662,63400,32,2016,29500.00,0.932203,0
663,88020,4,2016,16900.00,1.0,1
664,61900,8,2016,4.00,46.25,0
665,61900,9,2016,4.00,29.0,0
666,61900,12,2016,8933.00,0.940334,0
667,61900,13,2016,11638.55,0.89906,0
668,75700,15,2016,38622.00,0.999994,0
669,45004,80,2016,983810.79,0.61904,0
670,75401,1,2016,37800.00,1.0,1
671,70400,18,2016,7631.00,0.969729,0
672,43800,4,2016,145360.00,0.803388,0
673,48200,3,2016,964440.92,0.994421,1
674,88319,12,2016,48726.00,0.935435,0
675,44501,6,2016,24090.00,0.726443,0
676,70100,2,2016,353049.62,0.989048,0
677,72800,13,2016,5000.00,0.9932,1
678,68300,8,2016,144934.35,0.986548,0
679,42200,6,2016,20000.00,0.888985,0
680,61600,25,2016,17547.76,0.820583,1
681,88319,15,2016,300000.00,0.891667,0
682,45004,79,2016,40000.00,0.74875,0
683,82400,8,2016,39466.55,0.999786,1
684,82200,29,2016,12500.00,1.0,0
685,62600,10,2016,114600.00,0.814764,0
686,74100,11,2016,61400.94,0.859954,0
687,53200,1227,2016,19650.95,1.0,0
688,63900,30,2016,40000.00,1.0,0
689,58100,777,2016,40500.00,0.980247,0
690,43101,1,2016,303996.72,0.283114,0
691,87528,2,2016,1646.08,1.0,1
692,44200,16,2016,14775.87,1.04267,0
693,79500,27,2016,33269.70,1.0,0
694,43500,1622,2016,19444.00,0.766715,0
695,80000,20,2016,5100.25,1.0,1
696,48000,555,2016,19765.65,0.813963,0
697,48000,567,2016,25920.00,1.0,0
698,59800,1,2016,28159.92,1.27841,0
699,63900,11,2016,109282.21,0.999989,0
700,43300,1,2016,88527.01,1.0,0
701,71800,555,2016,251250.00,0.999996,1
702,71800,583,2016,252281.80,0.989402,0
703,48000,214,2016,77511.01,0.907098,0
704,48000,250,2016,81128.38,0.888886,0
705,48000,283,2016,1760.00,1.00057,1
706,50100,48,2016,3000.00,2.16333,0
707,54912,18,2016,139183.86,0.617169,0
708,44900,250,2016,9000.00,1.04533,0
709,48000,515,2016,38263.84,0.846943,0
710,54700,29,2016,15000.00,0.841,1
711,75300,11,2016,650.00,1.0,0
712,84201,3,2016,116487.00,0.98678,0
713,73800,548,2016,171748.18,0.999537,0
714,68700,2,2016,382676.89,1.0327,1
715,46700,8,2016,5017.50,1.04484,0
716,59600,10,2016,46720.50,1.0,1
718,60000,3,2016,150933.33,0.987191,1
719,40900,1358,2016,19925.00,0.606775,0
720,40900,1443,2016,22183.00,0.848848,0
721,54103,2,2016,275645.18,1.0,1
722,52800,3,2016,273919.37,1.0,1
723,40800,1668,2016,120000.00,1.0,0
724,40800,1687,2016,48960.21,1.0,1
725,40800,1706,2016,13134.50,1.0,0
726,40800,1711,2016,18000.00,1.06667,0
727,40800,1026,2016,30833.80,0.93777,0
728,40800,1132,2016,1324004.99,0.872353,0
729,53100,33,2016,40000.00,0.88,0
730,88019,10,2016,50000.00,0.998,1
731,45004,93,2016,406175.00,0.372992,0
732,49300,717,2016,1179.96,0.364419,0
733,63900,13,2016,76559.89,0.85176,0
734,40800,1283,2016,20327.00,1.0,0
735,40800,1664,2016,12900.00,1.0,0
736,71800,1028,2016,169824.00,0.503109,0
737,79500,23,2016,20344.00,1.0,0
738,63400,9,2016,825661.12,0.844469,0
739,65600,18,2016,571935.34,0.98894,0
740,61500,85,2016,9000.00,1.0,0
741,70300,10,2016,15668.92,0.993712,0
742,63400,100,2016,25739.78,0.736971,0
743,63400,8,2016,134557.92,1.0,1
744,63400,69,2016,129365.61,1.0,0
745,63400,56,2016,80196.62,0.437196,0
746,63400,104,2016,39398.00,0.456368,0
747,84100,51,2016,50000.00,0.68485,1
748,62900,11,2016,23878.43,1.0,0
749,55602,1,2016,30540.60,1.0719,1
750,44600,11,2016,19905.91,1.0,1
751,75900,21,2016,28791.60,1.0,0
752,45004,76,2016,11374.81,1.23079,0
753,62600,32,2016,17996.00,0.683041,0
754,50800,5,2016,53304.26,0.840587,0
755,43900,27,2016,313518.99,0.740008,0
756,88031,43,2016,16875.90,1.0,0
757,67700,13,2016,27178.29,0.852925,0
758,63600,38,2016,40523.00,0.850978,0
759,44700,94,2016,17600.00,1.0,0
760,82300,16,2016,10800.00,1.0,0
761,44700,92,2016,408.49,0.99978,0
762,45900,2,2016,30763.40,0.854401,0
763,45900,42,2016,30633.25,0.579436,0
764,88021,63,2016,50000.00,0.994,0
765,66200,10,2016,9643.90,0.978556,1
767,88224,1,2016,2880.00,0.999,1
768,45900,4,2016,5744.10,0.999998,1
769,45900,3,2016,6447.27,0.906087,1
770,68200,86,2016,335066.21,0.999156,1
771,72800,27,2016,3500.00,0.972,0
772,72800,10,2016,9850.00,0.720812,0
773,46700,18,2016,54521.53,1.07231,0
774,84900,4,2016,21436.60,0.620434,0
775,50000,65,2016,13057.90,0.710068,1
776,48300,29,2016,134156.67,0.913112,0
777,50103,5,2016,63680.00,0.910804,0
778,55700,38,2016,1766199.75,0.999784,0
779,79200,8,2016,24506.60,1.0,1
780,79200,9,2016,98295.04,0.808487,0
781,68101,4,2016,25000.00,0.84,1
782,68101,5,2016,65500.00,0.962998,1
783,51300,21,2016,840406.25,0.671809,0
784,84100,55,2016,5285.00,0.707096,1
785,45200,17,2016,40000.00,0.575,0
786,60100,8,2016,26229.63,0.987433,1
787,86400,2,2016,63000.00,1.0,1
788,70300,7,2016,22000.00,1.0,0
789,59800,12,2016,34300.00,0.862974,0
790,52900,32,2016,12851.21,0.817044,0
791,50000,57,2016,264000.00,0.997845,1
792,43000,16156,2016,14115.36,0.992244,1
793,43000,16157,2016,68321.45,1.0,0
794,50100,53,2016,25000.00,0.9728,0
795,55800,3,2016,37515.34,0.991165,0
796,86400,6,2016,40000.00,0.91,0
797,40100,4027,2016,4173677.77,0.918835,0
798,51900,494,2016,30087.08,0.578254,0
799,59100,1,2016,259568.62,0.999214,1
800,54912,12,2016,32018.55,0.325583,0
801,45003,15,2016,462514.68,0.800351,0
802,83900,19,2016,24103.00,0.945401,0
803,71900,4,2016,128665.75,0.78501,0
804,68300,6,2016,43295.97,0.8041,0
805,42600,2,2016,88000.00,0.988691,0
806,55800,4,2016,71941.95,0.789965,0
807,85700,21,2016,9750.00,1.0,0
808,47500,22,2016,363998.00,0.988562,1
809,41500,17,2016,33618.06,0.699029,0
810,73000,15,2016,12240.00,0.972222,0
811,73000,5,2016,52832.88,0.999293,1
812,73000,4,2016,40926.26,0.999981,1
813,52500,7,2016,145396.09,0.989785,0
814,45004,86,2016,10054.69,0.983794,0
815,53800,12,2016,6398.70,1.0,0
816,47500,20,2016,135844.66,0.72933,0
817,46901,3,2016,29637.00,0.999696,1
818,62200,5228,2016,120032.99,0.999974,1
819,47300,20,2016,374365.50,1.0,1
820,73800,259,2016,42000.00,0.84,1
821,73800,266,2016,64405.75,1.10871,1
822,73800,476,2016,64795.00,0.563085,0
823,45004,88,2016,194530.00,0.807056,0
824,84900,6,2016,7237.66,0.6766,0
825,62200,5225,2016,228530.35,0.895346,0
826,67100,8,2016,46334.00,1.0,0
827,41700,6,2016,282733.14,1.15471,1
828,77000,3,2016,44820.12,0.76923,0
829,58400,74,2016,37707.33,0.623221,0
830,71200,15,2016,36578.33,1.06384,0
831,59600,35,2016,18000.00,1.0,0
832,88261,10,2016,13900.00,0.460432,0
833,68200,87,2016,60000.00,0.3588,0
835,66300,6,2016,382.60,0.400131,0
836,54912,24,2016,106371.00,0.64706,0
837,72800,29,2016,5700.00,0.944767,0
838,61500,74,2016,57892.73,1.00031,1
839,55602,2,2016,33466.65,0.923307,1
840,72800,16,2016,257808.60,0.857567,0
843,57800,3,2016,69360.40,0.879998,1
844,51300,9,2016,366695.90,0.823901,0
845,88319,16,2016,13760.00,0.853924,0
846,77900,5,2016,2240.00,1.0,0
847,45700,7,2016,35000.00,0.909905,0
848,88048,10,2016,27196.80,0.46329,0
849,65300,4,2016,125000.00,1.15451,1
850,51100,1189,2016,48963.00,0.8,0
851,63400,111,2016,76340.32,0.68116,0
852,63400,112,2016,9383.03,0.576786,0
853,54400,3,2016,27125.00,0.995392,0
854,63900,26,2016,20000.00,1.0,0
855,50103,7,2016,19678.06,1.0,1
856,68300,7,2016,64667.60,0.998965,0
857,51100,1079,2016,120763.90,0.904541,0
858,51100,1347,2016,18800.00,0.995106,1
859,86200,3,2016,26652.51,1.0,1
860,70300,1,2016,7376.30,1.0,1
861,60400,14,2016,540087.88,1.0,1
862,60400,16,2016,60200.00,1.0,1
863,60400,11,2016,145876.13,1.0389,0
864,43900,28,2016,161869.24,0.981501,1
865,88032,18,2016,4228.60,1.09977,0
867,71700,2,2016,40483.30,0.505665,0
868,88032,16,2016,25004.00,1.06079,0
869,84600,20,2016,67170.31,0.77589,1
870,46100,8,2016,17796.24,1.29889,1
871,40900,509,2016,309853.33,0.862773,0
872,40900,2329,2016,829394.59,0.995247,0
873,88029,7,2016,4941.53,0.087392,0
874,47500,18,2016,41199.96,0.786409,0
875,47700,45,2016,26375.00,0.947886,0
876,44501,7,2016,54000.00,0.96,0
877,88035,10,2016,7599.99,0.918422,1
878,55700,71,2016,641346.21,0.884538,0
879,54405,2,2016,75000.00,0.773333,1
880,86800,10,2016,138874.00,0.346933,0
881,56900,78,2016,298146.80,0.828451,0
882,88032,19,2016,18329.85,1.01474,0
883,63700,74,2016,33127.50,0.98351,0
884,63700,6,2016,200768.78,0.74546,0
885,56900,80,2016,587817.00,0.871189,0
886,55800,16,2016,340000.00,0.991176,0
887,72900,4,2016,74190.12,1.14706,0
888,53901,1,2016,1260.00,1.0,0
889,86800,22,2016,143000.00,0.996503,0
890,62501,1,2016,56264.00,0.819956,1
891,62600,15,2016,1620000.00,0.962963,0
893,53300,31,2016,9715.00,0.929902,0
894,63401,7,2016,38079.50,1.0,0
895,61100,737,2016,462000.00,0.955844,0
896,61100,760,2016,31643.49,0.937254,0
897,77900,2,2016,252000.00,0.97619,0
898,64100,5,2016,14800.00,0.95,1
899,47400,1,2016,1347456.14,0.994805,0
900,62600,31,2016,369464.52,1.0,1
901,62600,19,2016,33307.81,0.87999,0
902,62600,32,2016,250000.00,0.712,0
903,62600,30,2016,257671.40,1.0,1
904,62600,33,2016,39538.00,0.995582,1
905,62600,29,2016,69860.00,1.0,1
906,62600,7,2016,1686365.09,1.0,0
907,85300,9,2016,159201.25,0.897449,0
908,61000,1699,2016,102716.72,0.995132,1
909,72600,24,2016,121660.96,0.996264,0
910,40800,1777,2016,22495.00,1.0,0
911,53100,9,2016,145421.44,0.820885,0
912,45003,7,2016,70800.00,0.930508,1
913,63300,8,2016,282000.00,0.993106,0
914,40600,2,2016,33770.85,1.0,0
915,50000,73,2016,28937.50,0.734341,1
916,75700,20,2016,12101.00,1.0,0
917,47500,23,2016,23400.00,0.923077,1
918,57700,2,2016,40189.43,0.966306,1
919,84700,19,2016,1.00,6500.0,0
920,61200,78,2016,64596.00,0.260262,0
921,80000,4,2016,598134.61,1.0,1
922,65500,2,2016,43349.00,1.07164,0
923,65500,1,2016,21694.00,0.996635,0
924,85800,1259,2016,7134.00,0.946874,0
925,72800,28,2016,24000.00,0.983333,0
926,56900,15,2016,209343.93,0.954047,1
927,51000,5,2016,92866.67,0.622398,0
928,63900,32,2016,8400.00,1.0,0
929,88225,24,2016,195837.40,0.999809,0
930,70100,5,2016,52350.10,0.97421,0
931,51300,44,2016,12672.00,0.881313,1
932,51300,47,2016,4777.81,0.840004,0
933,71100,8,2016,280424.27,0.998604,0
934,83900,10,2016,21053.05,0.760317,0
935,61700,1884,2016,250448.79,0.995593,1
936,77200,20,2016,3500.00,1.0,0
937,59400,31,2016,1065.00,0.84507,0
938,47900,14,2016,15375.00,0.926829,1
939,64100,28,2016,16800.00,0.785714,0
940,62700,82,2016,39312.50,0.992878,0
941,53901,4,2016,27447.75,1.0,0
942,45004,104,2016,6272.00,0.940536,0
943,66800,11,2016,13255.97,0.98069,0
944,51200,18,2016,298025.14,0.99917,0
945,45004,82,2016,179180.00,0.641813,0
946,62700,88,2016,23642.50,0.99926,0
947,47500,8,2016,26314.08,0.876717,0
948,45003,14,2016,886745.41,0.714965,0
949,46901,5,2016,45111.33,0.830444,0
950,44700,5,2016,44214.53,0.700019,0
951,51300,37,2016,45000.00,0.88,0
952,72800,11,2016,5600.00,0.892857,0
953,69100,7,2016,218986.15,0.951309,0
954,44101,1,2016,145290.00,0.801322,1
955,81500,3,2016,178445.00,0.671467,1
956,54901,29,2016,1239370.32,0.987598,0
957,44500,9,2016,735966.58,0.862993,1
958,77700,12,2016,3238.00,0.741816,0
959,54405,2,2016,1841331.78,1.00042,1
960,48300,32,2016,3220.00,0.998758,0
961,40600,2,2016,276311.65,1.0,0
962,88039,4,2016,322209.41,1.0,1
963,88039,2,2016,394988.73,0.890912,0
964,82500,443,2016,90000.00,1.0,0
965,48801,68,2016,19379.36,0.999959,0
966,61600,123,2016,165187.20,0.689902,1
967,70700,15,2016,9500.00,0.352632,0
968,68200,92,2016,38296.62,0.951263,1
970,47400,9,2016,45900.00,0.996471,1
971,88032,23,2016,2939.16,1.09888,0
972,84900,2,2016,78169.42,0.949314,0
973,48800,1166,2016,331150.70,0.88994,0
974,71100,1,2016,1250.00,1.004,1
975,44900,660,2016,960000.00,0.990269,1
976,78202,1,2016,49126.50,0.974555,0
977,45004,78,2016,17282.50,0.665401,0
978,54300,2388,2016,4299.99,0.441861,0
979,51300,34,2016,28800.00,0.925,0
980,48800,1214,2016,1380870.38,0.888002,0
981,49501,17,2016,36525.00,0.848974,0
982,68200,94,2016,11780.66,0.869745,0
983,44701,8,2016,103334.00,1.0,1
985,45900,5,2016,227276.16,0.920774,0
986,46100,13,2016,75000.00,0.996311,1
987,54912,19,2016,150000.00,1.0,0
988,45004,11,2016,11925.00,0.947589,1
989,84900,2,2016,3630.00,0.818182,0
990,83400,12,2016,464.00,0.753448,0
991,40500,1,2016,2022637.84,0.859829,0
992,43900,9,2016,234354.80,0.972924,1
993,43900,23,2016,71296.09,0.841156,0
994,43900,24,2016,608060.06,0.810328,0
995,43900,11,2016,176765.15,0.879906,1
996,43900,4,2016,12912.20,0.92406,1
997,61500,33,2016,10700.00,1.0,0
998,61500,44,2016,8227.50,1.0,1
999,73200,5,2016,13028.31,0.999347,1
1000,59800,24,2016,119566.80,0.870924,0
1001,53000,3,2016,16626.00,0.655229,0
1002,60100,6,2016,818727.63,0.984256,1
1003,74900,1,2016,18216.12,0.999823,1
1004,44100,4,2016,60775.00,0.534759,0
1005,59400,27,2016,30.00,0.98,0
1006,71700,3,2016,169026.25,0.940112,1
1007,51200,26,2016,204036.00,0.912578,0
1008,51200,31,2016,70403.29,0.915696,0
1009,51200,31,2016,50185.20,1.32994,0
1010,47500,15,2016,277237.20,0.812958,0
1011,44401,5,2016,12450.00,1.0,0
1012,49300,390,2016,21853.00,1.0,1
1013,49300,400,2016,271024.81,0.839007,0
1014,58701,12,2016,204000.00,0.941176,0
1015,45001,9,2016,144000.00,0.616092,0
1016,50000,54,2016,12800.10,0.810931,1
1017,88033,15,2016,141789.29,0.996731,1
1018,75400,20,2016,22100.00,0.932127,0
1019,51200,32,2016,34985.88,0.824796,0
1020,51200,33,2016,19777.04,1.19992,0
1021,49300,562,2016,293191.41,0.996902,1
1022,49300,574,2016,29330.00,0.545517,0
1023,49300,584,2016,8975.00,0.947075,0
1024,45004,63,2016,418685.00,0.905215,0
1025,56900,13,2016,494703.66,0.999999,0
1026,49300,475,2016,354454.50,0.953998,0
1027,46700,9,2016,256302.72,0.986001,0
1028,78200,7,2016,26826.17,7.19857,1
1029,59500,14,2016,132769.25,1.0,0
1030,59500,16,2016,148796.56,0.989966,0
1031,59500,17,2016,146042.00,0.981704,1
1032,62600,4,2016,30000.00,0.8,0
1033,62600,8,2016,49820.00,0.935367,0
1034,52500,2,2016,192928.00,0.712639,1
1035,56900,5,2016,1992831.32,0.994978,0
1036,62501,5,2016,1800.00,0.79,0
1037,63401,6,2016,77345.60,0.560329,0
1038,51300,14,2016,117900.00,0.865191,0
1039,70100,4,2016,8423.33,0.975861,0
1040,78200,6,2016,311510.52,1.00001,1
1041,81000,27,2016,37045.80,0.672154,0
1042,61900,7,2016,23000.00,0.691304,0
1043,61900,2,2016,221205.10,0.955064,0
1044,61900,40,2016,74120.00,0.573394,0
1045,61900,32,2016,69134.67,0.692041,0
1046,45004,68,2016,166209.45,0.90489,0
1047,54911,5,2016,258630.58,0.193326,0
1048,62600,20,2016,15360.00,0.984375,1
1049,62600,21,2016,37225.08,1.0,1
1050,62600,10,2016,108000.00,1.0,0
1051,62600,24,2016,7048.35,0.675052,0
1052,62600,22,2016,4215188.30,0.998051,0
1053,54400,3,2016,167797.78,0.75,0
1054,49300,515,2016,65040.97,0.877919,0
1055,49300,543,2016,0.01,1.0,0
1056,62900,7,2016,10200.00,0.988235,0
1057,62600,19,2016,500000.00,1.0,1
1058,62600,11,2016,5289.00,0.697674,0
1059,62600,29,2016,21800.00,0.940367,0
1061,71400,2,2016,11471.99,1.0,0
1062,71400,4,2016,444496.46,1.0,1
1063,44602,17,2016,14464.42,0.2558,0
1064,45004,71,2016,22587.20,0.956931,0
1065,85900,12,2016,17500.00,0.953143,1
1066,71000,11,2016,335340.00,0.996004,1
1067,71000,20,2016,21000.00,0.9225,0
1068,88203,1,2016,1904488.41,1.0,1
1069,52800,5,2016,17212.76,1.0,1
1070,62600,26,2016,114600.00,0.814764,0
1071,71400,1,2016,572717.53,0.894997,0
1072,71400,3,2016,13212.73,1.0,1
1073,71000,22,2016,69300.00,0.988456,0
1074,71000,25,2016,65900.00,0.994856,0
1075,59100,8,2016,9510.00,0.942166,0
1076,43900,10,2016,1460040.82,0.993209,1
1077,43900,5,2016,130417.00,0.887713,0
1078,49800,31,2016,10.25,1.0,1
1079,56900,6,2016,1737736.70,0.991194,0
1080,56700,35,2016,62400.00,1.0,1
1081,73700,13,2016,7904384.92,0.15831,0
1082,50000,55,2016,47600.00,0.609244,0
1083,88260,2,2016,10161.36,0.87482,0
1084,55800,1,2016,105000.00,1.00005,1
1085,73500,13,2016,24971.43,0.877008,0
1086,43900,1,2016,2945207.40,0.733393,0
1087,43900,5,2016,54328.13,0.849803,1
1088,55800,11,2016,75445.00,0.898668,0
1089,79100,2,2016,1154119.15,0.999189,1
1090,46901,1,2016,26664.00,1.09811,0
1091,60700,28,2016,71200.00,1.0,0
1092,44700,83,2016,18643.46,0.461288,0
1093,47500,4,2016,18296.00,0.489451,0
1094,56900,11,2016,134419.75,0.840418,0
1095,50500,4,2016,51323.80,1.0,0
1096,50500,13,2016,61000.00,1.0,0
1097,50500,8,2016,106724.80,1.0,0
1098,59400,26,2016,725542.12,0.531682,0
1099,43900,25,2016,393180.31,0.688681,0
1100,87528,1,2016,79911.62,1.0,1
1101,50900,6,2016,88830.00,0.987392,1
1102,51802,2,2016,6168.00,0.882007,0
1103,48500,69,2016,16680.00,1.0,0
1104,56900,12,2016,668805.57,0.993989,0
1105,51300,37,2016,129305.88,0.876663,0
1106,83000,38,2016,16000.00,0.95375,1
1107,82200,24,2016,15097.40,0.984103,0
1113,54912,8,2016,150000.00,1.0,0
1114,40401,20,2016,6891.00,0.936004,0
1115,51200,6,2016,69952.35,1.00001,0
1116,51200,9,2016,123486.74,0.882351,0
1117,51200,10,2016,155608.94,0.948212,0
1118,51200,11,2016,141427.80,0.911019,0
1119,51200,12,2016,276241.63,0.93125,1
1120,54911,11,2016,99521.28,0.797799,0
1121,77400,5,2016,1369468.69,0.973076,1
1122,54000,17,2016,37378.00,0.966578,0
1123,72900,17,2016,72500.00,0.996552,0
1124,51200,14,2016,27600.00,1.0,0
1125,51200,14,2016,26200.00,0.862595,0
1126,51200,15,2016,95520.00,0.992462,1
1127,51200,17,2016,19624.48,0.950145,1
1128,51200,18,2016,4006.20,0.985787,0
1129,51200,19,2016,30174.16,1.04265,0
1130,51200,22,2016,26743.97,0.889471,0
1131,51200,22,2016,22500.00,0.996667,0
1132,62900,5,2016,10560.00,1.0,1
1133,88019,11,2016,34992.50,0.985926,1
1134,57400,1,2016,2186611.85,0.999749,1
1135,51600,28,2016,35412.85,0.941223,0
1136,44700,3,2016,701220.67,0.940742,0
1137,51200,23,2016,54838.64,0.946247,0
1138,51200,24,2016,29241.23,0.985753,0
1142,57400,15,2016,292500.00,0.996718,1
1147,45700,1,2016,695023.20,0.999999,1
1148,71100,9,2016,13273.20,0.978579,0
1149,81200,18,2016,21978.58,0.941276,0
1150,47500,17,2016,66189.81,0.990076,0
1151,44500,3,2016,105166.36,0.927724,1
1154,79200,7,2016,39917.91,0.794631,0
1155,50100,8,2016,453020.24,0.779997,0
1156,57400,9,2016,44536.67,0.879544,1
1157,58400,81,2016,1285.00,0.996109,0
1158,53800,4,2016,809694.12,0.831592,1
1159,61500,60,2016,20250.00,0.725926,0
1160,61500,1,2016,66343.72,0.617473,0
1161,61500,46,2016,61950.00,0.9,0
1162,55700,76,2016,85682.76,0.441162,0
1163,77200,10,2016,54846.83,0.712247,0
1164,70900,4,2016,18962.00,0.466721,0
1165,76900,45,2016,30206.74,0.695209,0
1166,50100,56,2016,15446.00,0.767189,0
1167,56500,4,2016,31796.33,0.99357,0
1168,44602,2,2016,189508.67,0.480717,0
1169,70500,1,2016,30000.00,1.37333,0
1170,60700,30,2016,700.00,0.785714,0
1171,68200,77,2016,16996.31,0.86244,0
1172,44100,14,2016,8464.34,0.923758,1
1173,81600,12,2016,40000.00,0.749075,0
1174,61500,39,2016,29674.95,0.905481,0
1175,60100,5,2016,144530.50,0.879948,0
1176,48300,30,2016,452400.00,1.05449,0
1177,44700,95,2016,80000.00,1.0,0
1179,43100,18,2016,34944.00,0.769231,0
1180,41500,18,2016,30204.40,0.99065,0
1181,54901,32,2016,18880.00,0.688559,0
1182,63900,25,2016,1400000.00,1.0,0
1183,54912,17,2016,65520.00,0.166667,0
1184,56900,16,2016,840237.63,0.995001,1
1185,75000,17,2016,22734.30,0.703782,0
1186,71300,11,2016,252969.30,0.687831,0
1187,48500,6,2016,110577.60,0.948276,0
1188,88261,9,2016,75.00,1.26667,0
1189,70900,15,2016,8653.00,1.03733,0
1190,59300,3,2016,53621.50,0.99999,1
1191,69000,15,2016,15921.00,0.988066,0
1192,51500,6,2016,1.00,17101.9,1
1193,88044,1,2016,250000.00,0.999973,1
1194,62200,5126,2016,1312547.02,0.999225,1
1195,62700,76,2016,32374.66,0.382089,0
1196,53100,8,2016,244235.98,0.812693,0
1197,88036,15,2016,234671.26,0.960672,0
1198,57100,30,2016,27875.00,0.986547,0
1199,57100,28,2016,57778.29,0.640379,0
1200,58400,91,2016,7166.67,0.558139,0
1201,77300,61,2016,113056.49,0.89893,1
1202,55602,2,2016,180480.00,1.0,1
1203,60200,41,2016,9053.44,0.696344,0
1204,44300,30,2016,17052.00,1.0,0
1205,53100,10,2016,885351.72,0.779998,0
1206,83000,4,2016,12672.00,1.0,0
1207,59400,32,2016,19600.00,0.994898,0
1208,58401,8,2016,60000.00,0.933333,0
1209,53300,8,2016,68055.00,0.999192,1
1210,53300,26,2016,15452.50,0.98366,0
1212,44300,5,2016,84875.79,0.859706,1
1215,52900,20,2016,32773.12,0.646896,0
1218,53300,9,2016,38793.60,1.0,1
1219,53300,23,2016,4900.00,1.0,0
1220,71500,15,2016,22000.00,1.0,0
1221,82300,18,2016,27000.00,0.9,0
1222,86100,13,2016,98664.17,1.0,1
1223,46100,404,2016,27.76,1.02305,1
1224,84100,56,2016,6538.00,0.654023,1
1225,57800,58,2016,1610.00,1.0,0
1226,51900,394,2016,30221.40,1.0,1
1227,51300,100000023,2016,73700.00,0.975577,0
1228,60900,4,2016,41902.62,0.922321,0
1229,44300,22,2016,25844.00,0.553323,0
1232,58400,79,2016,1437.34,0.907927,0
1233,63900,12,2016,435678.62,0.99959,1
1234,44300,29,2016,13642.50,0.763606,0
1235,44300,23,2016,159.50,45.1411,0
1237,78100,28,2016,45070.50,1.0,1
1238,63600,43,2016,193776.00,0.790191,0
1239,56900,14,2016,967695.21,1.0,0
1240,46100,2604,2016,4413.00,1.0,1
1241,88276,1,2016,11440.00,0.839161,0
1242,81500,10,2016,2000.00,0.975,0
1243,50100,17,2016,48153.14,0.849166,0
1244,88260,3,2016,60288.21,0.874134,0
1245,47000,1255,2016,13076.64,0.984216,1
1246,47000,71,2016,55685.10,0.999972,1
1247,58801,4,2016,1236.60,0.999515,1
1248,88040,12,2016,19500.00,0.306667,0
1249,54901,2,2016,15622.10,0.780945,0
1250,62300,22,2016,66167.36,1.0,0
1251,88319,11,2016,75400.00,0.981432,0
1252,88319,13,2016,34650.00,0.909091,0
1253,45003,1,2016,5662790.78,0.912906,0
1254,85700,1,2016,285600.00,1.0,1
1255,72600,18,2016,13002.00,1.00138,0
1256,73300,2,2016,39259.80,1.00102,1
1257,61500,11,2016,110688.00,0.867303,0
1258,41200,3,2016,1255736.54,1.0,0
1259,68400,6,2016,7950.00,0.666667,1
1260,68400,4,2016,33961.30,0.871906,0
1261,68400,5,2016,39000.00,0.919231,0
1262,88021,25,2016,30050.00,0.698835,1
1263,54000,8,2016,16000.00,0.6,0
1264,66500,10,2016,177560.55,0.962656,1
1265,61400,1,2016,1960071.00,0.865962,0
1266,61400,3,2016,152359.07,0.883396,0
1267,61400,4,2016,15630.94,0.892122,1
1268,61400,5,2016,212048.55,0.860005,0
1269,61400,6,2016,98298.95,1.00009,1
1270,56200,4,2016,15200.00,0.891447,1
1271,88051,3,2016,9110.00,0.998902,1
1272,51300,31,2016,158000.00,0.845886,0
1273,62800,12,2016,60550.00,0.644096,1
1274,62800,39,2016,73356.00,0.0169039,0
1275,58400,76,2016,4941.67,0.946036,0
1276,88031,41,2016,48394.30,1.0,1
1277,41300,1053,2016,1100096.03,0.904848,0
1278,45000,143,2016,1602017.80,0.794009,1
1279,45000,138,2016,116011.32,0.978351,1
1280,84000,8,2016,69385.99,0.999106,1
1281,41300,1606,2016,75500.00,1.0,1
1282,71800,1086,2016,40369.48,0.966076,1
1283,71800,1121,2016,60.00,0.01,0
1284,40300,2,2016,508000.00,0.997358,0
1286,54912,36,2016,32880.00,1.0,0
1287,73200,6,2016,80489.56,0.682734,0
1288,88048,4,2016,119129.55,0.99906,0
1289,58401,7,2016,74942.94,1.0,0
1290,44500,42,2016,291846.20,0.955572,0
1291,71200,18,2016,49852.00,0.998676,0
1292,81000,36,2016,74400.00,0.395161,0
1293,54901,1,2016,67619.53,0.924992,0
1294,42000,5,2016,24500.00,0.706122,0
1295,51600,4,2016,641305.82,1.0,1
1296,77300,62,2016,21420.35,0.793638,0
1297,51200,5,2016,48066.21,1.0,0
1298,59600,12,2016,27091.92,0.999901,1
1299,53901,2,2016,4.30,0.918605,1
1300,54912,39,2016,90750.00,0.694215,0
1301,44400,1352,2016,64800.00,1.0,1
1302,79500,31,2016,23000.00,2.0,0
1303,62600,35,2016,354566.30,0.994122,1
1304,60900,7,2016,79325.95,1.0,1
1305,42800,2509,2016,15761.33,0.800059,0
1306,85700,24,2016,19600.90,0.841812,0
1307,58400,97,2016,4800.00,0.9375,0
1308,62700,85,2016,14833.25,0.994388,0
1309,46100,14,2016,43000.00,0.972822,1
1310,46100,6,2016,987432.73,1.0891,1
1311,54912,16,2016,41716.00,0.59929,0
1312,63700,1,2016,82604.30,1.09634,1
1313,63700,64,2016,16842.57,0.57414,0
1314,88048,3,2016,450604.46,0.976437,0
1315,46100,19,2016,13680.00,1.0,1
1316,82600,13,2016,250208.40,1.0,1
